stkcd,day,lh_rtnDiff,lh_volDiff,lh_stdDiff
000002.XSHE,2023-08-24,0.009378973419452652,0.6112753135802985,0.15942556808847616
000002.XSHE,2023-08-25,-0.006818711981194833,0.4253196379830484,0.3507801688727107
000002.XSHE,2023-08-28,0.008314439832709781,0.24136803906395923,0.349676276878273
000002.XSHE,2023-08-29,0.008519147320200048,0.5769863459920194,0.4411481976957043
000002.XSHE,2023-08-30,-0.012051704055302433,0.32090854640836053,0.11915550293344966
000002.XSHE,2023-08-31,0.01953605601535199,0.6347486074350179,0.186550608557817
000002.XSHE,2023-09-01,-0.009364334470989683,0.21038604074350736,0.25791207793044857
000002.XSHE,2023-09-04,-1.2043657538032262e-05,0.5303737709696392,0.29437309714676757
000002.XSHE,2023-09-05,0.012165437281081186,0.2478508076947896,0.23774893081279197
000002.XSHE,2023-09-06,1.5252829753254924e-05,1.118170731707317,0.27184759425248506
000002.XSHE,2023-09-07,-0.013496366078929956,0.20039694949318057,0.12173090310731638
000002.XSHE,2023-09-08,0.0014346163997513435,0.4880479844756108,0.5452099031216442
000002.XSHE,2023-09-11,0.018718589250793803,0.274463021575781,0.21812781720579652
000002.XSHE,2023-09-12,0.004380055036871114,0.3714888178913738,0.30024268469203647
000002.XSHE,2023-09-13,-0.002189680710049444,0.44572331638662355,0.41861248944006163
000002.XSHE,2023-09-14,-0.002210752691265297,0.7364360958329449,0.446052129463952
000002.XSHE,2023-09-15,0.004423786635429389,0.9449057533571517,0.45003822513587444
000002.XSHE,2023-09-18,0.005215450947710037,0.45201571221831716,0.1257493498293606
000002.XSHE,2023-09-19,0.005256361701872031,0.45470538199814414,0.2736377549341231
000002.XSHE,2023-09-20,-0.0022539043224282193,1.1079756370058025,0.399635429515694
000002.XSHE,2023-09-21,-0.004502308517075578,0.5318293036951022,0.30821124141044826
000002.XSHE,2023-09-22,-0.0022630505563705073,1.2229650719406173,0.2968150995564941
000002.XSHE,2023-09-25,0.013506258552395378,0.2602644719807657,0.12709358470922663
000002.XSHE,2023-09-26,0.0022744601063870436,0.413621297979258,0.18270892784728412
000002.XSHE,2023-09-27,-0.006909584111573564,1.0351822237185422,0.1817354596656424
000002.XSHE,2023-09-28,0.004595800507014337,0.7210146780545185,0.334319982891034
000002.XSHE,2023-10-09,0.008460073155083932,0.5809851531966774,0.7764339234195211
000002.XSHE,2023-10-10,-0.003889071761560387,0.573641935361072,0.7162650364076764
000002.XSHE,2023-10-11,0.0023363409306655872,0.40698989741389396,0.43076980172277857
000002.XSHE,2023-10-12,0.0031236368586068128,0.6405651097316916,0.2855099181427835
000002.XSHE,2023-10-13,0.0031302136324578363,0.6768841579604442,0.2026206058058083
000002.XSHE,2023-10-16,0.015152594144503364,0.3777180330251231,0.21438506993744902
000002.XSHE,2023-10-17,0.00901814793063109,0.6814105770013608,0.29077754475079615
000002.XSHE,2023-10-18,0.0016220420497913331,0.8120463262577928,0.8868109190801273
000002.XSHE,2023-10-19,0.005955079411911382,0.4138906369025933,0.35488455844897604
000002.XSHE,2023-10-20,-0.007868899263546147,0.39681098239413576,0.2571502781217911
000002.XSHE,2023-10-23,-0.0077487019397356515,0.4068572751093147,0.31357077677902345
000002.XSHE,2023-10-24,-0.004280314074754079,0.4169377990430622,0.22141743127208482
000002.XSHE,2023-10-25,0.0033520905977742887,0.27464395552401233,0.21231777552364892
000002.XSHE,2023-10-26,0.009517632304183362,0.5365542051204465,0.621373088703076
000002.XSHE,2023-10-27,-0.0017427047533173032,0.4394319131161236,0.19877871298613115
000002.XSHE,2023-10-30,-0.002588207757191564,0.4652129834871213,0.26572839568369533
000002.XSHE,2023-10-31,0.005194113338216739,0.49606819715477946,0.23988352548383593
000002.XSHE,2023-11-01,-0.0070670823568798075,0.25144160201300064,0.24937534123092278
000002.XSHE,2023-11-02,-0.00796445192186927,0.7329160852269178,0.6697830594475778
000002.XSHE,2023-11-03,0.013344431742151613,0.3035073782528105,0.19988155167308275
000002.XSHE,2023-11-06,-0.011398582741436541,0.25276212068181936,0.2592665793862034
000002.XSHE,2023-11-07,0.007291471902558221,0.13335996530722546,0.3539305577718724
000002.XSHE,2023-11-08,-0.02207509410115902,0.24932656607381581,0.1668308955380152
000002.XSHE,2023-11-09,0.004967804736122664,0.21693513546874035,0.16863368554671745
000002.XSHE,2023-11-10,0.0067170152785995165,0.3878610040916286,0.3332236842105289
000002.XSHE,2023-11-13,0.014379474490823487,0.2307438218742354,0.13187287366893796
000002.XSHE,2023-11-14,0.0017069817212042122,0.5360117772021691,0.3742702126561743
000002.XSHE,2023-11-15,0.0008283665313916355,0.22112902287665043,0.2321617446312715
000002.XSHE,2023-11-16,0.006748165979658381,0.38170159659164266,0.31262522646457896
000002.XSHE,2023-11-17,0.011104885558611001,0.5370054619541659,0.22486117768181946
000002.XSHE,2023-11-20,0.009395511595214219,0.4895676052731495,0.15963985470559783
000002.XSHE,2023-11-21,-0.03137046776948551,0.12164489779236172,0.10974956053053551
000002.XSHE,2023-11-22,-0.021933517617129188,0.3213690034174543,0.2065001057078438
000002.XSHE,2023-11-23,-0.021944355758725595,0.2727873750116144,0.08134437480777143
000002.XSHE,2023-11-24,-0.00573634302344319,0.2026949775418538,0.31442469278452095
000002.XSHE,2023-11-27,0.012437151386597609,0.30118456002056376,0.2432581200383463
000002.XSHE,2023-11-28,-0.005931531459196853,0.3608582877011612,0.17734553612461332
000002.XSHE,2023-11-29,0.011959737864970395,0.6157805088005275,0.32679106048828105
000002.XSHE,2023-11-30,-0.008762444655944359,0.6581932463621036,0.19945816038682085
000002.XSHE,2023-12-01,0.014885351193957333,0.40174022264315307,0.28768577710977394
000002.XSHE,2023-12-04,0.00882604620926553,0.43721891418563924,0.13863582974818878
000002.XSHE,2023-12-05,0.01061759444647108,0.7706958499522035,0.34307660079465524
000002.XSHE,2023-12-06,0.010191145721859191,0.2313835337175145,0.12403289107747185
000002.XSHE,2023-12-07,-0.004617822372570441,0.4039474598651748,0.303573338969887
000002.XSHE,2023-12-08,0.0036601017823164727,0.670524117411455,0.5025573034216111
000002.XSHE,2023-12-11,0.014040608754269164,0.3536085283425161,0.28666790761769273
000002.XSHE,2023-12-12,-0.0009614635386183295,0.31310557925862265,0.24584438974077713
000002.XSHE,2023-12-13,0.002698071696972345,0.5625282922927144,0.5375436080489882
000002.XSHE,2023-12-14,0.0027818839128593655,0.7516025641025641,0.47699221189910673
000002.XSHE,2023-12-15,-0.011289766293508063,0.2898416858204627,0.31177418956627123
000002.XSHE,2023-12-18,-0.0104115311829502,0.2845003011704951,0.14332713974448014
000002.XSHE,2023-12-19,0.012501802782771718,0.9415992667749353,0.9348705980038131
000002.XSHE,2023-12-20,-0.0019543942827006822,0.8121051653660349,0.586523783109294
000002.XSHE,2023-12-21,-0.011821404864674975,0.4553823889569186,0.258586631257856
000002.XSHE,2023-12-22,0.0067328049744053275,0.407331523502194,0.27366405348727385
000002.XSHE,2023-12-25,0.0009678269136057305,0.4238423602321826,0.37673603325800803
000002.XSHE,2023-12-26,0.011660947214251443,0.532701774707318,0.21742192936714125
000002.XSHE,2023-12-27,0.004920027715185736,0.40636042402826855,0.12509252405625876
000002.XSHE,2023-12-28,-0.008901453271636911,0.616128054598314,0.19332045740244655
000002.XSHE,2023-12-29,0.0019097987365946153,0.37563959066197633,0.11760530605252004
000002.XSHE,2024-01-02,0.008527255039995713,0.7966296924458312,0.26946307967973887
000002.XSHE,2024-01-03,-0.0029432304041317643,0.5254174212915871,0.3650915369381021
000002.XSHE,2024-01-04,0.016898214138663884,0.2742915599769673,0.3824824515922032
000002.XSHE,2024-01-05,-0.008070531424309604,0.6001120190432373,0.40922869122669076
000002.XSHE,2024-01-08,0.001940775202122858,0.5830494352897612,0.33955911203550354
000002.XSHE,2024-01-09,6.174640855360382e-06,0.3392203901305863,0.3055127414361372
000002.XSHE,2024-01-10,0.007105799462556382,0.5060951217971661,0.1556548277056
000002.XSHE,2024-01-11,0.009248357302860945,0.5929006547728927,0.27231390512953685
000002.XSHE,2024-01-12,-0.00513669377479687,0.5877462281843919,0.6227986374000875
000002.XSHE,2024-01-15,0.0031207873986667015,0.20745226458665877,0.164904487930257
000002.XSHE,2024-01-16,0.009429370937615622,0.6715004191114836,1.4499233290867841
000002.XSHE,2024-01-17,0.011383166354802608,0.578291269980907,0.45794266691855307
000002.XSHE,2024-01-18,-2.7188816723951528e-05,0.814248530501784,1.064006015417215
000002.XSHE,2024-01-19,-0.0064670514063678046,0.3979650384424129,0.35435795611239324
000002.XSHE,2024-01-22,-0.005515494953145029,0.7065248344763758,0.7176373926132946
000002.XSHE,2024-01-23,-0.005483576240935989,0.3174179802017154,0.5327763060124704
000002.XSHE,2024-01-24,-5.190906245547758e-05,0.7610458284371328,0.4591785088474201
000002.XSHE,2024-01-25,-0.017015051113057088,0.46579340571770095,0.17292184906699293
000002.XSHE,2024-01-26,-0.007008766942110906,0.3937920178055128,0.18268101807709705
000002.XSHE,2024-01-29,0.007480226542712336,0.26633420503152305,0.3975124308181218
000002.XSHE,2024-01-30,0.00389758675026668,0.8054911686170625,0.5571378699749839
000002.XSHE,2024-01-31,0.006095023547770221,0.6069942607695831,0.44118221243875233
000002.XSHE,2024-02-01,0.007324443242247606,0.5782891782667265,0.3550736760335378
000002.XSHE,2024-02-02,-0.008404246009937676,0.567238050047121,0.5160298760517003
000002.XSHE,2024-02-05,0.0062800461520019606,0.4623520916950178,0.5296177066862499
000002.XSHE,2024-02-06,-0.013225598348643116,0.4663741198081437,0.2501888199893081
000002.XSHE,2024-02-07,0.007422225803814656,0.4659750250207689,0.8394291867311163
000002.XSHE,2024-02-08,0.001674073714005405,0.6131068929257769,0.7976602741451717
000002.XSHE,2024-02-19,0.03500086360241147,0.3294735486337027,0.30047892156571016
000002.XSHE,2024-02-20,0.010106555622876556,0.27216240614747783,0.25035812952069164
000002.XSHE,2024-02-21,-0.005945735472953644,0.6237575076393523,0.656108733483242
000002.XSHE,2024-02-22,-1.9649209437944473e-06,0.38045986294100004,0.3126685732227169
000002.XSHE,2024-02-23,-0.001978662559871696,0.43433014649571383,0.2134133728722842
000002.XSHE,2024-02-26,0.016698717999813352,0.3720363328899679,0.19401779496598104
000002.XSHE,2024-02-27,0.0029822582597345817,0.9456988611735035,0.8501795561710925
000002.XSHE,2024-02-28,-0.009981489147945725,0.5846167672070007,0.9140725689324337
000002.XSHE,2024-02-29,0.00803183407351501,0.6910998434469706,1.3221564827037673
000002.XSHE,2024-03-01,0.0019943660719486953,0.5905271751302225,0.5603113972913426
000002.XSHE,2024-03-04,0.0227484150326119,0.20160487331436944,0.20631091099724663
000002.XSHE,2024-03-05,0.003152338693705945,0.5693824424771146,0.3800240964372449
000002.XSHE,2024-03-06,0.002125774073618626,0.5114698648891421,0.4566854274076968
000002.XSHE,2024-03-07,-0.0010853927965884336,0.7399562951756598,0.22453920664581833
000002.XSHE,2024-03-08,0.006560551295982038,0.9957905970237743,0.840469245627418
000002.XSHE,2024-03-11,0.007481053443020455,0.4202090003961785,0.30358495011917686
000002.XSHE,2024-03-12,-0.0073205400221447265,0.7968719893602523,0.9381197773233753
000002.XSHE,2024-03-13,0.008154083650528533,0.22252017190848164,0.3624007556116875
000002.XSHE,2024-03-14,-0.003125048189101816,0.5028559759950538,0.3978559529268013
000002.XSHE,2024-03-15,0.019770270213324795,0.3882582616196001,0.14014218071850965
000002.XSHE,2024-03-18,0.011657192322513672,0.373882533684888,0.35915061507465285
000002.XSHE,2024-03-19,-0.002125177360870182,0.5555053845980178,0.28779630602283757
000002.XSHE,2024-03-20,-0.002154955010276809,0.4190505620147553,0.24905294094300154
000002.XSHE,2024-03-21,-0.017093908950578218,0.2559561229588794,0.1657396082446381
000002.XSHE,2024-03-22,0.012798834840000863,0.23802887239701287,0.33609628384788565
000002.XSHE,2024-03-25,0.006471953265072169,0.40534490080689195,0.35476924737245336
000002.XSHE,2024-03-26,-0.007501856423861339,0.5126681824479052,0.3137960629657816
000002.XSHE,2024-03-27,0.0020058843628912096,0.6849299989680437,0.6519739413098907
000002.XSHE,2024-03-28,-0.00650900026180796,0.7317277971134422,0.6186566966158722
000002.XSHE,2024-03-29,-0.0022275435070989377,0.23840604002390356,0.2859934221094756
000002.XSHE,2024-04-01,-0.0011127670144064012,0.35718579451079646,0.2001184132622839
000002.XSHE,2024-04-02,0.03825789387634734,0.2077526416566201,0.13097837978885654
000002.XSHE,2024-04-03,0.0035188991158731785,0.6352261723851564,0.3073072100284668
000002.XSHE,2024-04-08,-0.0012493531455607706,0.2729307390400254,0.3346661388618917
000002.XSHE,2024-04-09,0.0037621720551988614,0.6255734411900432,0.37669119929247635
000002.XSHE,2024-04-10,0.01622341762668287,0.38520474077402683,0.3090792301649096
000002.XSHE,2024-04-11,0.014833166117775371,0.19502060664440177,0.2783359175186108
000002.XSHE,2024-04-12,0.006598979002219677,0.6196220246965167,0.3249478337785642
000002.XSHE,2024-04-15,-0.018593954825883434,0.1852179451598025,0.2310168450898783
000002.XSHE,2024-04-16,0.007118117959863094,0.3661871298855113,0.5257263990372876
000002.XSHE,2024-04-17,-0.015609454472310979,0.5388513921179017,0.26220751747866833
000002.XSHE,2024-04-18,0.0027525945904877773,0.659333538849411,0.6225846867298451
000002.XSHE,2024-04-19,-0.004443421196868792,0.3334370978158351,0.14446940795185761
000002.XSHE,2024-04-22,-0.013469681459453823,0.26030148663141156,0.22071268403197342
000002.XSHE,2024-04-23,0.0030191369933305796,0.6944522487086944,0.5096622693678576
000002.XSHE,2024-04-24,0.0197883923253378,0.36528345431337916,0.31175726256310604
000002.XSHE,2024-04-25,-0.010777177527352829,0.6346653142128625,0.33100456376036397
